Date,Country,Daily Cases,Daily Deaths,Daily Recovered,Total Cases,Total Deaths,Total Recovered
2024-10-23,France,15891,446,15856,5502317,252263,5342285
2024-10-22,France,3420,907,3064,5505737,253170,5345349
2024-10-21,France,39987,540,39596,5545724,253710,5384945
2024-10-20,France,7105,332,6731,5552829,254042,5391676
2024-10-19,France,17078,152,16615,5569907,254194,5408291
2024-10-18,France,12401,62,12271,5582308,254256,5420562
2024-10-17,France,47316,1645,47087,5629624,255901,5467649
2024-10-16,France,4598,1127,4225,5634222,257028,5471874
2024-10-15,France,26765,560,26448,5660987,257588,5498322
2024-10-14,France,35025,1431,34598,5696012,259019,5532920
2024-10-13,France,44634,13,44563,5740646,259032,5577483
2024-10-12,France,28554,496,28132,5769200,259528,5605615
2024-10-11,France,31143,1000,30850,5800343,260528,5636465
2024-10-10,France,29903,980,29775,5830246,261508,5666240
2024-10-09,France,13316,999,12880,5843562,262507,5679120
2024-10-08,France,12858,1898,12782,5856420,264405,5691902
2024-10-07,France,42026,665,41953,5898446,265070,5733855
2024-10-06,France,42734,888,42487,5941180,265958,5776342
2024-10-05,France,10568,1250,10243,5951748,267208,5786585
2024-10-04,France,16700,1688,16490,5968448,268896,5803075
2024-10-03,France,23756,810,23385,5992204,269706,5826460
2024-10-02,France,3998,329,3988,5996202,270035,5830448
2024-10-01,France,28983,1462,28587,6025185,271497,5859035
2024-09-30,France,36588,115,36309,6061773,271612,5895344
2024-09-29,France,18881,60,18728,6080654,271672,5914072
2024-09-28,France,7362,1484,7309,6088016,273156,5921381
2024-09-27,France,5809,413,5585,6093825,273569,5926966
2024-09-26,France,11885,218,11532,6105710,273787,5938498
2024-09-25,France,44682,1973,44604,6150392,275760,5983102
2024-09-24,France,23057,1085,22719,6173449,276845,6005821
2024-09-23,France,15373,1989,15160,6188822,278834,6020981
2024-09-22,France,44228,1966,44173,6233050,280800,6065154
2024-09-21,France,42274,1645,42013,6275324,282445,6107167
2024-09-20,France,20460,1962,20198,6295784,284407,6127365
2024-09-19,France,5329,777,5116,6301113,285184,6132481
2024-09-18,France,39572,1273,39166,6340685,286457,6171647
2024-09-17,France,43554,24,43483,6384239,286481,6215130
2024-09-16,France,33315,1886,33024,6417554,288367,6248154
2024-09-15,France,6151,773,6130,6423705,289140,6254284
2024-09-14,France,48159,1909,47720,6471864,291049,6302004
2024-09-13,France,25879,533,25801,6497743,291582,6327805
2024-09-12,France,22507,945,22294,6520250,292527,6350099
2024-09-11,France,24624,824,24465,6544874,293351,6374564
2024-09-10,France,10958,1177,10726,6555832,294528,6385290
2024-09-09,France,2673,1463,2301,6558505,295991,6387591
2024-09-08,France,41942,471,41569,6600447,296462,6429160
2024-09-07,France,45786,1049,45313,6646233,297511,6474473
2024-09-06,France,37880,130,37787,6684113,297641,6512260
2024-09-05,France,16930,1836,16699,6701043,299477,6528959
2024-09-04,France,15148,372,14870,6716191,299849,6543829
2024-09-03,France,19272,1647,18884,6735463,301496,6562713
2024-09-02,France,9261,933,8945,6744724,302429,6571658
2024-09-01,France,46290,46,46267,6791014,302475,6617925
2024-08-31,France,19460,1551,19123,6810474,304026,6637048
2024-08-30,France,30387,1722,30088,6840861,305748,6667136
2024-08-29,France,20743,1328,20653,6861604,307076,6687789
2024-08-28,France,30742,1693,30732,6892346,308769,6718521
2024-08-27,France,39103,1726,38838,6931449,310495,6757359
2024-08-26,France,31902,590,31659,6963351,311085,6789018
2024-08-25,France,4824,26,4601,6968175,311111,6793619
2024-08-24,France,2662,1632,2390,6970837,312743,6796009
2024-08-23,France,8129,917,8074,6978966,313660,6804083
2024-08-22,France,6203,1383,5943,6985169,315043,6810026
2024-08-21,France,45791,724,45508,7030960,315767,6855534
2024-08-20,France,12796,174,12341,7043756,315941,6867875
2024-08-19,France,15515,299,15418,7059271,316240,6883293
2024-08-18,France,34561,1657,34479,7093832,317897,6917772
2024-08-17,France,6131,30,5945,7099963,317927,6923717
2024-08-16,France,17249,518,17093,7117212,318445,6940810
2024-08-15,France,5576,1922,5529,7122788,320367,6946339
2024-08-14,France,39681,1982,39192,7162469,322349,6985531
2024-08-13,France,5238,1351,4760,7167707,323700,6990291
2024-08-12,France,37209,1236,37182,7204916,324936,7027473
2024-08-11,France,24367,235,24183,7229283,325171,7051656
2024-08-10,France,48743,1192,48442,7278026,326363,7100098
2024-08-09,France,38899,1147,38875,7316925,327510,7138973
2024-08-08,France,30561,1990,30243,7347486,329500,7169216
2024-08-07,France,33249,474,33061,7380735,329974,7202277
2024-08-06,France,12456,1978,12324,7393191,331952,7214601
2024-08-05,France,39084,1149,39004,7432275,333101,7253605
2024-08-04,France,25317,1928,25197,7457592,335029,7278802
2024-08-03,France,6407,1421,6066,7463999,336450,7284868
2024-08-02,France,11327,953,10952,7475326,337403,7295820
2024-08-01,France,12325,645,11933,7487651,338048,7307753
2024-07-31,France,7875,1558,7459,7495526,339606,7315212
2024-07-30,France,7526,279,7434,7503052,339885,7322646
2024-07-29,France,45990,881,45614,7549042,340766,7368260
2024-07-28,France,16131,1768,16057,7565173,342534,7384317
2024-07-27,France,27694,600,27512,7592867,343134,7411829
2024-07-26,France,20362,1461,20305,7613229,344595,7432134
2024-07-25,France,20151,1080,19998,7633380,345675,7452132
2024-07-24,France,40377,1910,40200,7673757,347585,7492332
2024-07-23,France,44894,1665,44759,7718651,349250,7537091
2024-07-22,France,10729,1006,10682,7729380,350256,7547773
2024-07-21,France,16117,1502,16013,7745497,351758,7563786
2024-07-20,France,7764,158,7607,7753261,351916,7571393
2024-07-19,France,38029,619,37930,7791290,352535,7609323
2024-07-18,France,20296,308,20200,7811586,352843,7629523
2024-07-17,France,36910,1343,36763,7848496,354186,7666286
2024-07-16,France,6595,264,6268,7855091,354450,7672554
2024-07-15,France,22332,1138,22283,7877423,355588,7694837
2024-07-14,France,30492,1471,30225,7907915,357059,7725062
2024-07-13,France,21972,1592,21541,7929887,358651,7746603
2024-07-12,France,31203,1952,31003,7961090,360603,7777606
2024-07-11,France,18394,1287,18389,7979484,361890,7795995
2024-07-10,France,29719,1683,29417,8009203,363573,7825412
2024-07-09,France,32626,1985,32266,8041829,365558,7857678
2024-07-08,France,14625,667,14276,8056454,366225,7871954
2024-07-07,France,19280,1308,18933,8075734,367533,7890887
2024-07-06,France,16356,1040,16328,8092090,368573,7907215
2024-07-05,France,32580,1760,32308,8124670,370333,7939523
2024-07-04,France,25933,1224,25571,8150603,371557,7965094
2024-07-03,France,13801,86,13500,8164404,371643,7978594
2024-07-02,France,33778,1127,33633,8198182,372770,8012227
2024-07-01,France,12737,960,12334,8210919,373730,8024561
2024-06-30,France,29990,1228,29956,8240909,374958,8054517
2024-06-29,France,26037,967,25989,8266946,375925,8080506
2024-06-28,France,8738,271,8611,8275684,376196,8089117
2024-06-27,France,14766,87,14403,8290450,376283,8103520
2024-06-26,France,2476,109,2364,8292926,376392,8105884
2024-06-25,France,8398,349,8363,8301324,376741,8114247
2024-06-24,France,31985,461,31582,8333309,377202,8145829
2024-06-23,France,31211,905,30877,8364520,378107,8176706
2024-06-22,France,30200,1078,29979,8394720,379185,8206685
2024-06-21,France,5485,1992,5274,8400205,381177,8211959
2024-06-20,France,29189,1073,28833,8429394,382250,8240792
2024-06-19,France,37464,470,37196,8466858,382720,8277988
2024-06-18,France,43735,1624,43664,8510593,384344,8321652
2024-06-17,France,19439,558,19361,8530032,384902,8341013
2024-06-16,France,7188,109,6821,8537220,385011,8347834
2024-06-15,France,6471,963,6385,8543691,385974,8354219
2024-06-14,France,47457,1040,47196,8591148,387014,8401415
2024-06-13,France,38751,1246,38294,8629899,388260,8439709
2024-06-12,France,26966,1724,26943,8656865,389984,8466652
2024-06-11,France,44441,1866,44019,8701306,391850,8510671
2024-06-10,France,23105,1371,22944,8724411,393221,8533615
2024-06-09,France,20520,1197,20364,8744931,394418,8553979
2024-06-08,France,30474,1522,30064,8775405,395940,8584043
2024-06-07,France,11177,88,10970,8786582,396028,8595013
2024-06-06,France,7452,736,7071,8794034,396764,8602084
2024-06-05,France,1057,577,755,8795091,397341,8602839
2024-06-04,France,8362,174,8150,8803453,397515,8610989
2024-06-03,France,34403,1879,34313,8837856,399394,8645302
2024-06-02,France,47467,1606,47101,8885323,401000,8692403
2024-06-01,France,49442,404,49132,8934765,401404,8741535
2024-05-31,France,47277,1231,47161,8982042,402635,8788696
2024-05-30,France,26109,1600,26100,9008151,404235,8814796
2024-05-29,France,30633,1426,30463,9038784,405661,8845259
2024-05-28,France,24700,77,24376,9063484,405738,8869635
2024-05-27,France,19423,1220,18952,9082907,406958,8888587
2024-05-26,France,32293,904,32123,9115200,407862,8920710
2024-05-25,France,46148,1195,46107,9161348,409057,8966817
2024-05-24,France,23522,806,23053,9184870,409863,8989870
2024-05-23,France,17823,1511,17810,9202693,411374,9007680
2024-05-22,France,14154,1848,13715,9216847,413222,9021395
2024-05-21,France,20066,376,19947,9236913,413598,9041342
2024-05-20,France,38472,1600,38377,9275385,415198,9079719
2024-05-19,France,1016,1911,772,9276401,417109,9080491
2024-05-18,France,46304,1267,46206,9322705,418376,9126697
2024-05-17,France,13924,753,13898,9336629,419129,9140595
2024-05-16,France,18242,131,17791,9354871,419260,9158386
2024-05-15,France,23675,848,23542,9378546,420108,9181928
2024-05-14,France,9475,1800,9388,9388021,421908,9191316
2024-05-13,France,43323,1603,43067,9431344,423511,9234383
2024-05-12,France,20183,599,20058,9451527,424110,9254441
2024-05-11,France,41448,1404,41277,9492975,425514,9295718
2024-05-10,France,48630,208,48344,9541605,425722,9344062
2024-05-09,France,24842,33,24693,9566447,425755,9368755
2024-05-08,France,19992,466,19509,9586439,426221,9388264
2024-05-07,France,21226,1550,20945,9607665,427771,9409209
2024-05-06,France,12408,1233,12278,9620073,429004,9421487
2024-05-05,France,19699,777,19692,9639772,429781,9441179
2024-05-04,France,36923,1179,36603,9676695,430960,9477782
2024-05-03,France,16024,675,15616,9692719,431635,9493398
2024-05-02,France,3129,947,2951,9695848,432582,9496349
2024-05-01,France,28767,1397,28389,9724615,433979,9524738
2024-04-30,France,29516,1184,29342,9754131,435163,9554080
2024-04-29,France,6343,1513,5947,9760474,436676,9560027
2024-04-28,France,13824,1555,13738,9774298,438231,9573765
2024-04-27,France,26124,119,25814,9800422,438350,9599579
2024-04-26,France,32657,1382,32175,9833079,439732,9631754
2024-04-25,France,26725,964,26621,9859804,440696,9658375
2024-04-24,France,41872,1552,41409,9901676,442248,9699784
2024-04-23,France,9016,327,8584,9910692,442575,9708368
2024-04-22,France,46499,1491,46395,9957191,444066,9754763
2024-04-21,France,40715,1609,40491,9997906,445675,9795254
2024-04-20,France,26494,1683,26139,10024400,447358,9821393
2024-04-19,France,45913,822,45877,10070313,448180,9867270
2024-04-18,France,28722,1531,28540,10099035,449711,9895810
2024-04-17,France,8101,952,7793,10107136,450663,9903603
2024-04-16,France,12962,1393,12625,10120098,452056,9916228
2024-04-15,France,13156,778,12763,10133254,452834,9928991
2024-04-14,France,30091,380,29659,10163345,453214,9958650
2024-04-13,France,29046,1198,29012,10192391,454412,9987662
2024-04-12,France,43184,1610,42761,10235575,456022,10030423
2024-04-11,France,41604,1394,41513,10277179,457416,10071936
2024-04-10,France,1515,525,1240,10278694,457941,10073176
2024-04-09,France,12721,1705,12269,10291415,459646,10085445
2024-04-08,France,7151,1498,6896,10298566,461144,10092341
2024-04-07,France,26432,85,26074,10324998,461229,10118415
2024-04-06,France,49136,1056,48834,10374134,462285,10167249
2024-04-05,France,6025,734,5581,10380159,463019,10172830
2024-04-04,France,43522,537,43420,10423681,463556,10216250
2024-04-03,France,20181,1906,20133,10443862,465462,10236383
2024-04-02,France,44497,1785,44240,10488359,467247,10280623
2024-04-01,France,16940,269,16497,10505299,467516,10297120
2024-03-31,France,1923,1946,1755,10507222,469462,10298875
2024-03-30,France,44004,464,43716,10551226,469926,10342591
2024-03-29,France,37735,1066,37290,10588961,470992,10379881
2024-03-28,France,46244,466,46119,10635205,471458,10426000
2024-03-27,France,8943,1438,8681,10644148,472896,10434681
2024-03-26,France,10265,1225,10064,10654413,474121,10444745
2024-03-25,France,30438,1108,30203,10684851,475229,10474948
2024-03-24,France,47891,1276,47686,10732742,476505,10522634
2024-03-23,France,4725,127,4548,10737467,476632,10527182
2024-03-22,France,28772,317,28291,10766239,476949,10555473
2024-03-21,France,33990,612,33532,10800229,477561,10589005
2024-03-20,France,35601,848,35351,10835830,478409,10624356
2024-03-19,France,18322,1241,17904,10854152,479650,10642260
2024-03-18,France,43569,1337,43547,10897721,480987,10685807
2024-03-17,France,2137,1449,1884,10899858,482436,10687691
2024-03-16,France,40051,1072,39884,10939909,483508,10727575
2024-03-15,France,41869,874,41528,10981778,484382,10769103
2024-03-14,France,37242,262,37231,11019020,484644,10806334
2024-03-13,France,38811,671,38409,11057831,485315,10844743
2024-03-12,France,23492,1212,23004,11081323,486527,10867747
2024-03-11,France,32632,921,32201,11113955,487448,10899948
2024-03-10,France,24606,800,24204,11138561,488248,10924152
2025-03-09,Italy,35217,36,35147,12983621,386131,12597456
2025-03-08,Italy,28028,703,27860,13011649,386834,12625316
2025-03-07,Italy,11718,1228,11606,13023367,388062,12636922
2025-03-06,Italy,16275,860,15847,13039642,388922,12652769
2025-03-05,Italy,49552,1671,49249,13089194,390593,12702018
2025-03-04,Italy,45379,654,45148,13134573,391247,12747166
2025-03-03,Italy,43040,304,42594,13177613,391551,12789760
2025-03-02,Italy,7240,547,7082,13184853,392098,12796842
2025-03-01,Italy,34849,1953,34442,13219702,394051,12831284
2025-02-28,Italy,27068,1584,26737,13246770,395635,12858021
2025-02-27,Italy,6842,1868,6386,13253612,397503,12864407
2025-02-26,Italy,4036,787,4023,13257648,398290,12868430
2025-02-25,Italy,26646,1714,26215,13284294,400004,12894645
2025-02-24,Italy,36624,1620,36320,13320918,401624,12930965
2025-02-23,Italy,48050,1309,48043,13368968,402933,12979008
2025-02-22,Italy,961,889,827,13369929,403822,12979835
2025-02-21,Italy,38256,1006,37804,13408185,404828,13017639
2025-02-20,Italy,42451,1322,42316,13450636,406150,13059955
2025-02-19,Italy,40592,1275,40460,13491228,407425,13100415
2025-02-18,Italy,29973,1966,29594,13521201,409391,13130009
2025-02-17,Italy,35679,44,35289,13556880,409435,13165298
2025-02-16,Italy,44336,672,44193,13601216,410107,13209491
2025-02-15,Italy,3572,1851,3308,13604788,411958,13212799
2025-02-14,Italy,46433,1157,46124,13651221,413115,13258923
2025-02-13,Italy,26833,1846,26779,13678054,414961,13285702
2025-02-12,Italy,4813,89,4705,13682867,415050,13290407
2025-02-11,Italy,19286,291,19238,13702153,415341,13309645
2025-02-10,Italy,3775,1025,3283,13705928,416366,13312928
2025-02-09,Italy,40640,1444,40587,13746568,417810,13353515
2025-02-08,Italy,17355,666,17007,13763923,418476,13370522
2025-02-07,Italy,12150,1858,12031,13776073,420334,13382553
2025-02-06,Italy,1107,892,1033,13777180,421226,13383586
2025-02-05,Italy,2650,1565,2552,13779830,422791,13386138
2025-02-04,Italy,35474,1548,35131,13815304,424339,13421269
2025-02-03,Italy,38306,269,38247,13853610,424608,13459516
2025-02-02,Italy,27929,872,27656,13881539,425480,13487172
2025-02-01,Italy,15242,1260,14849,13896781,426740,13502021
2025-01-31,Italy,45593,1214,45558,13942374,427954,13547579
2025-01-30,Italy,14873,1704,14525,13957247,429658,13562104
2025-01-29,Italy,18539,791,18515,13975786,430449,13580619
2025-01-28,Italy,13363,1613,13156,13989149,432062,13593775
2025-01-27,Italy,14537,1046,14408,14003686,433108,13608183
2025-01-26,Italy,26303,55,25846,14029989,433163,13634029
2025-01-25,Italy,13031,491,13008,14043020,433654,13647037
2025-01-24,Italy,19293,1749,18843,14062313,435403,13665880
2025-01-23,Italy,19662,1827,19321,14081975,437230,13685201
2025-01-22,Italy,42739,1118,42450,14124714,438348,13727651
2025-01-21,Italy,45345,478,45215,14170059,438826,13772866
2025-01-20,Italy,703,1233,544,14170762,440059,13773410
2025-01-19,Italy,37553,1502,37192,14208315,441561,13810602
2025-01-18,Italy,17288,1457,16854,14225603,443018,13827456
2025-01-17,Italy,21572,590,21223,14247175,443608,13848679
2025-01-16,Italy,30176,549,29695,14277351,444157,13878374
2025-01-15,Italy,18154,752,18134,14295505,444909,13896508
2025-01-14,Italy,39064,201,38847,14334569,445110,13935355
2025-01-13,Italy,11714,209,11296,14346283,445319,13946651
2025-01-12,Italy,47066,1771,46927,14393349,447090,13993578
2025-01-11,Italy,8191,1722,7749,14401540,448812,14001327
2025-01-10,Italy,35200,833,34704,14436740,449645,14036031
2025-01-09,Italy,36728,1901,36364,14473468,451546,14072395
2025-01-08,Italy,47924,1569,47619,14521392,453115,14120014
2025-01-07,Italy,10414,431,10268,14531806,453546,14130282
2025-01-06,Italy,18243,713,18066,14550049,454259,14148348
2025-01-05,Italy,3167,1621,2730,14553216,455880,14151078
2025-01-04,Italy,38357,859,38025,14591573,456739,14189103
2025-01-03,Italy,32608,1216,32453,14624181,457955,14221556
2025-01-02,Italy,24894,136,24637,14649075,458091,14246193
2025-01-01,Italy,33223,1697,32754,14682298,459788,14278947
2024-12-31,Italy,18455,13,18025,14700753,459801,14296972
2024-12-30,Italy,48614,735,48300,14749367,460536,14345272
2024-12-29,Italy,37395,1712,37019,14786762,462248,14382291
2024-12-28,Italy,36386,1932,35912,14823148,464180,14418203
2024-12-27,Italy,23775,583,23726,14846923,464763,14441929
2024-12-26,Italy,48886,1666,48515,14895809,466429,14490444
